Card 180: 53 74 86 95 77 51 79 47 29 49 | 51 49 23 48 79 47 19 64 53 86 29 65 27  2 52 77 21 83 69 35 90 95 74 55 76
Card 181: 31 21 45 81 95  9 17 79 76 74 | 13  9 92 95 86 17 74  3 38  8 83 70 44 81 69 33 57 60 21 32 79 71 99 67 31
Card 182: 30 71 62 38 55 87 92 66 54 37 | 70 38 30 49 22 66 62  1 90  7 91 80  8 55 39  2 92 41 18 85 87 53 35 37 54
Card 183: 10 92  2 63 71 62 50 12 79 13 | 40 57 53 86 30 85 31 15 17 12 25 42 49 44 39 41 51 62 68 78 37  9 98  7 23
Card 184: 30  1 43 72 15 74 49 28 68  5 |  8  1 70 69 53 43 27 17 38 50 48 68 49 13 78 93 42 30 15 21 39 63 61 25 32
Card 185: 60 94 48 65  4 57 29 87 95 77 | 27 94 57 99 65 80 86  3 17 31 75 19 47 39 14 53 48 91 87 83  5 22 32 79  6
Card 186: 78 86 16 94 93 49 43 54 25 13 | 38 80  4 49 94 25  8 32 95 31 67 96 62 54 76 29 48 47 53 19 86 41 42 18 43
Card 187:  3 85 94 72 86  4 36 75 21 43 | 20 39 83 67 72 52 44 33  5 43 82 27 10 49 95 26 46 12 34 76 25 19 22  6 32
Card 188: 84 96 45 41 89  7  4 78 15 67 | 50 81 20 90 83 39 37 23 95 69 10 25 35 36 66 71 80 34 51  2 41 40 62 76 44
Card 189: 17 79 92  4 56 68  1 91 33 82 |  5 84 58 42 73  9 86 59 48 44 52 55 43 30 93 50 19 53 12 14 70 79 69 62 31
Card 190: 87 29 43 80 97 27 41 95 23 25 | 21 84 53 11 41 50 62 15 18 26 90 77 55 37 16 96  5 14 13  9 59  6 36 56 66
Card 191:  8 40 10 80 85 87 41 23 15 37 | 58 27 21 41 62  1 71 43 18 26 38  4  3  2 29 94 16 12 90 31 84 88 32 97 19
Card 192:  5 89 88 49 70 26 73  3 56 64 | 38 29 37 69 59 14 22 78 66  9 75 86 13 96 52 15 47 87 51 90 16  7 58 83 61
